country,importOrExport,year,weapons_Type,units,value,smallArmsOnly
Romania,Export,2012,Military Rifles; Machineguns; & other (930190),3,111599,Yes
Romania,Export,2012,Parts & accessories of shotguns or rifles (930529),,70082,Yes
Romania,Export,2012,Parts & accessories of shotguns or rifles (930529),,23582,Yes
Romania,Export,2012,Sporting & Hunting Rifles (930330),214,69271,Yes
Romania,Export,2012,Small Arms Ammunition (930630),,4200,Yes
Romania,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,699163,No
Romania,Export,2012,Parts & accessories of Military Weapons (930591),,205610,No
Russia / USSR (Former),Export,2012,Sporting & Hunting Rifles (930330),1249,811037,Yes
Russia / USSR (Former),Export,2012,Sporting & Hunting Rifles (930330),162,126162,Yes
Russia / USSR (Former),Export,2012,Pistols & Revolvers (930200),501,61195,Yes
Russia / USSR (Former),Export,2012,Pistols & Revolvers (930200),280,18519,Yes
Russia / USSR (Former),Export,2012,Sporting & Hunting Shotguns (930320),30,11196,Yes
Russia / USSR (Former),Export,2012,Parts & accessories of shotguns or rifles (930529),,318969,Yes
Russia / USSR (Former),Export,2012,Parts & accessories of shotguns or rifles (930529),,27072,Yes
Russia / USSR (Former),Export,2012,Parts & accessories of revolvers or pistols (930510),,6432,Yes
Russia / USSR (Former),Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,615903,No
Russia / USSR (Former),Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,33417,No
Russia / USSR (Former),Export,2012,Shotgun Cartridges (930621),,6636,Yes
Russia / USSR (Former),Export,2012,Small Arms Ammunition (930630),,1163864,Yes
Russia / USSR (Former),Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,265039,Yes
Saudi Arabia,Export,2012,Parts & accessories of shotguns or rifles (930529),,7003,Yes
Saudi Arabia,Export,2012,Military Rifles; Machineguns; & other (930190),14282,7892133,Yes
Saudi Arabia,Export,2012,Pistols & Revolvers (930200),3,2597,Yes
Saudi Arabia,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,222943,Yes
Saudi Arabia,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,220659691,No
Saudi Arabia,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,4490850,No
Saudi Arabia,Export,2012,Small Arms Ammunition (930630),,13768099,Yes
Saudi Arabia,Export,2012,Shotgun Cartridges (930621),,60000,Yes
Saudi Arabia,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,264092,No
Saudi Arabia,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,20643,No
Saudi Arabia,Export,2012,Parts & accessories of revolvers or pistols (930510),,24374,Yes
Saudi Arabia,Export,2012,Parts & accessories of Military Weapons (930591),,6379275,No
Senegal,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,3275,No
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Pistols & Revolvers (930200),91,54823,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Sporting & Hunting Rifles (930330),96,36066,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Military Rifles; Machineguns; & other (930190),903,1289565,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Parts & accessories of Military Weapons (930591),,122500,No
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Sporting & Hunting Shotguns (930320),24,7200,Yes
Serbia / Yugoslavia (former) / Serbia & Montenegro (former),Export,2012,Small Arms Ammunition (930630),,38314,Yes
Sierra Leone,Export,2012,Parts & accessories of shotguns or rifles (930529),,35000,Yes
Singapore,Export,2012,Parts & accessories of shotguns or rifles (930529),,12191,Yes
Singapore,Export,2012,Cannon; Mortars; & others (930119),4,756000,No
Singapore,Export,2012,Grenade launchers; Flame Throwers & other (930120),4,3097,No
Singapore,Export,2012,Military Rifles; Machineguns; & other (930190),280,3134324,Yes
Singapore,Export,2012,Sporting & Hunting Shotguns (930320),33,9933,Yes
Singapore,Export,2012,Pistols & Revolvers (930200),136,35271,Yes
Singapore,Export,2012,Small Arms Ammunition (930630),,861492,Yes
Singapore,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,6948646,No
Singapore,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,120453,Yes
Singapore,Export,2012,Parts & accessories of revolvers or pistols (930510),,323196,Yes
Singapore,Export,2012,Parts & accessories of Military Weapons (930591),,1884706,No
Singapore,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,348978,No
Singapore,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,79274,No
Singapore,Export,2012,Shotgun Cartridges (930621),,15580,Yes
Slovakia,Export,2012,Pistols & Revolvers (930200),139,64096,Yes
Slovakia,Export,2012,Sporting & Hunting Shotguns (930320),24,10353,Yes
Slovakia,Export,2012,Sporting & Hunting Rifles (930330),259,68890,Yes
Slovakia,Export,2012,Sporting & Hunting Rifles (930330),31,13227,Yes
Slovakia,Export,2012,Parts & accessories of shotguns or rifles (930529),,4361,Yes
Slovakia,Export,2012,Small Arms Ammunition (930630),,282489,Yes
Slovenia,Export,2012,Sporting & Hunting Rifles (930330),37,10211,Yes
South Africa,Export,2012,Sporting & Hunting Rifles (930330),4401,2271779,Yes
South Africa,Export,2012,Sporting & Hunting Rifles (930330),156,62268,Yes
South Africa,Export,2012,Sporting & Hunting Shotguns (930320),1369,275253,Yes
South Africa,Export,2012,Sporting & Hunting Shotguns (930320),20,5634,Yes
South Africa,Export,2012,Pistols & Revolvers (930200),1968,712572,Yes
South Africa,Export,2012,Parts & accessories of shotguns or rifles (930529),,781640,Yes
South Africa,Export,2012,Parts & accessories of shotguns or rifles (930529),,369622,Yes
South Africa,Export,2012,Military Rifles; Machineguns; & other (930190),16,11715,Yes
South Africa,Export,2012,Small Arms Ammunition (930630),,4558367,Yes
South Africa,Export,2012,Small Arms Ammunition (930630),,25638,Yes
South Africa,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,63245,No
South Africa,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,32196,Yes
South Africa,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,9974,Yes
South Africa,Export,2012,Shotgun Cartridges (930621),,18104,Yes
South Africa,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,1403561,No
South Africa,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,82654,No
South Africa,Export,2012,Parts & accessories of Military Weapons (930591),,115506,No
South Africa,Export,2012,Parts & accessories of revolvers or pistols (930510),,285297,Yes
Spain,Export,2012,Military Rifles; Machineguns; & other (930190),25,141711,Yes
Spain,Export,2012,Parts & accessories of shotguns or rifles (930529),,523682,Yes
Spain,Export,2012,Parts & accessories of shotguns or rifles (930529),,65485,Yes
Spain,Export,2012,Pistols & Revolvers (930200),207,95765,Yes
Spain,Export,2012,Sporting & Hunting Shotguns (930320),57,31018,Yes
Spain,Export,2012,Sporting & Hunting Shotguns (930320),18,18033,Yes
Spain,Export,2012,Sporting & Hunting Rifles (930330),1688,512183,Yes
Spain,Export,2012,Sporting & Hunting Rifles (930330),169,48657,Yes
Spain,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,19245556,No
Spain,Export,2012,Small Arms Ammunition (930630),,5498270,Yes
Spain,Export,2012,Parts & accessories of revolvers or pistols (930510),,50357,Yes
Spain,Export,2012,Parts & accessories of revolvers or pistols (930510),,5661,Yes
Spain,Export,2012,Parts & accessories of Military Weapons (930591),,281403,No
Spain,Export,2012,Shotgun Cartridges (930621),,158867,Yes
Sri Lanka,Export,2012,Sporting & Hunting Shotguns (930320),10,6345,Yes
St. Kitts-Nevis,Export,2012,Pistols & Revolvers (930200),120,47760,Yes
St. Kitts-Nevis,Export,2012,Sporting & Hunting Shotguns (930320),15,5535,Yes
St. Kitts-Nevis,Export,2012,Military Rifles; Machineguns; & other (930190),9,11682,Yes
St. Kitts-Nevis,Export,2012,Shotgun Cartridges (930621),,37075,Yes
St. Kitts-Nevis,Export,2012,Small Arms Ammunition (930630),,26837,Yes
St. Lucia,Export,2012,Military Rifles; Machineguns; & other (930190),10,9200,Yes
St. Lucia,Export,2012,Pistols & Revolvers (930200),19,7825,Yes
St. Lucia,Export,2012,Small Arms Ammunition (930630),,44940,Yes
St. Lucia,Export,2012,Shotgun Cartridges (930621),,3750,Yes
St. Vincent and the Grenadines,Export,2012,Small Arms Ammunition (930630),,2862,Yes
Surinam,Export,2012,Pistols & Revolvers (930200),164,84734,Yes
Surinam,Export,2012,Sporting & Hunting Shotguns (930320),834,174973,Yes
Surinam,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,2742,Yes
Surinam,Export,2012,Small Arms Ammunition (930630),,292299,Yes
Surinam,Export,2012,Shotgun Cartridges (930621),,65380,Yes
Sweden,Export,2012,Sporting & Hunting Shotguns (930320),617,146111,Yes
Sweden,Export,2012,Sporting & Hunting Shotguns (930320),70,3000,Yes
Sweden,Export,2012,Pistols & Revolvers (930200),71,36625,Yes
Sweden,Export,2012,Sporting & Hunting Rifles (930330),2682,614595,Yes
Sweden,Export,2012,Sporting & Hunting Rifles (930330),104,45796,Yes
Sweden,Export,2012,Grenade launchers; Flame Throwers & other (930120),18,152776,No
Sweden,Export,2012,Military Rifles; Machineguns; & other (930190),735,246605,Yes
Sweden,Export,2012,Parts & accessories of shotguns or rifles (930529),,249116,Yes
Sweden,Export,2012,Parts & accessories of shotguns or rifles (930529),,72066,Yes
Sweden,Export,2012,Cannon; Mortars; & others (930119),1,120000,No
Sweden,Export,2012,Shotgun Cartridges (930621),,263478,Yes
Sweden,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,121521,No
Sweden,Export,2012,Parts & accessories of Military Weapons (930591),,619768,No
Sweden,Export,2012,Parts & accessories of Military Weapons (930591),,3227,No
Sweden,Export,2012,Parts & accessories of revolvers or pistols (930510),,62650,Yes
Sweden,Export,2012,Small Arms Ammunition (930630),,4135315,Yes
Sweden,Export,2012,Small Arms Ammunition (930630),,6233,Yes
Sweden,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,17771769,No
Sweden,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,79256,Yes
Switzerland,Export,2012,Cannon; Mortars; & others (930119),3,6900,No
Switzerland,Export,2012,Parts & accessories of shotguns or rifles (930529),,183647,Yes
Switzerland,Export,2012,Military Rifles; Machineguns; & other (930190),86,176967,Yes
Switzerland,Export,2012,Sporting & Hunting Rifles (930330),1754,399641,Yes
Switzerland,Export,2012,Sporting & Hunting Rifles (930330),6,3984,Yes
Switzerland,Export,2012,Pistols & Revolvers (930200),2637,948928,Yes
Switzerland,Export,2012,Pistols & Revolvers (930200),517,188980,Yes
Switzerland,Export,2012,Sporting & Hunting Shotguns (930320),980,221601,Yes
Switzerland,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,6373,No
Switzerland,Export,2012,Small Arms Ammunition (930630),,1290896,Yes
Switzerland,Export,2012,Parts & accessories of revolvers or pistols (930510),,71696,Yes
Switzerland,Export,2012,Parts & accessories of Military Weapons (930591),,388391,No
Switzerland,Export,2012,Parts & accessories of Military Weapons (930591),,15000,No
Switzerland,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,76829,No
Switzerland,Export,2012,Shotgun Cartridges (930621),,27296,Yes
Taiwan (ROC),Export,2012,Sporting & Hunting Shotguns (930320),141,47756,Yes
Taiwan (ROC),Export,2012,Sporting & Hunting Rifles (930330),3030,442425,Yes
Taiwan (ROC),Export,2012,Military Rifles; Machineguns; & other (930190),63,223839,Yes
Taiwan (ROC),Export,2012,Parts & accessories of shotguns or rifles (930529),,359086,Yes
Taiwan (ROC),Export,2012,Parts & accessories of shotguns or rifles (930529),,49518,Yes
Taiwan (ROC),Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,241428,No
Taiwan (ROC),Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,13190,No
Taiwan (ROC),Export,2012,Parts & accessories of Military Weapons (930591),,102480,No
Taiwan (ROC),Export,2012,Parts & accessories of revolvers or pistols (930510),,144716,Yes
Taiwan (ROC),Export,2012,Small Arms Ammunition (930630),,1067827,Yes
Taiwan (ROC),Export,2012,Small Arms Ammunition (930630),,40168,Yes
Taiwan (ROC),Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,20580826,No
Taiwan (ROC),Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,4276565,Yes
Tanzania,Export,2012,Grenade launchers; Flame Throwers & other (930120),15,59100,No
Tanzania,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,512465,No
Tanzania,Export,2012,Shotgun Cartridges (930621),,5667,Yes
Tanzania,Export,2012,Sporting & Hunting Shotguns (930320),500,100572,Yes
Tanzania,Export,2012,Sporting & Hunting Rifles (930330),1,19900,Yes
Tanzania,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,125233,No
Tanzania,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,24040,No
Thailand,Export,2012,Grenade launchers; Flame Throwers & other (930120),11,236305,No
Thailand,Export,2012,Military Rifles; Machineguns; & other (930190),2332,922531,Yes
Thailand,Export,2012,Cannon; Mortars; & others (930119),156,56046486,No
Thailand,Export,2012,Parts & accessories of shotguns or rifles (930529),,196639,Yes
Thailand,Export,2012,Parts & accessories of shotguns or rifles (930529),,3242,Yes
Thailand,Export,2012,Sporting & Hunting Rifles (930330),3327,1124408,Yes
Thailand,Export,2012,Sporting & Hunting Rifles (930330),10,4260,Yes
Thailand,Export,2012,Sporting & Hunting Shotguns (930320),5131,1914587,Yes
Thailand,Export,2012,Sporting & Hunting Shotguns (930320),147,46386,Yes
Thailand,Export,2012,Pistols & Revolvers (930200),41896,20182207,Yes
Thailand,Export,2012,Pistols & Revolvers (930200),68,46384,Yes
Thailand,Export,2012,Shotgun Cartridges (930621),,10687,Yes
Thailand,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,140805,No
Thailand,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,5416,No
Thailand,Export,2012,Parts & accessories of revolvers or pistols (930510),,553121,Yes
Thailand,Export,2012,Parts & accessories of revolvers or pistols (930510),,21837,Yes
Thailand,Export,2012,Parts & accessories of Military Weapons (930591),,795121,No
Thailand,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,37350,Yes
Thailand,Export,2012,Small Arms Ammunition (930630),,4955078,Yes
Thailand,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,4140194,No
Trinidad and Tobago,Export,2012,Pistols & Revolvers (930200),10,6683,Yes
Trinidad and Tobago,Export,2012,Sporting & Hunting Rifles (930330),193,10245,Yes
Trinidad and Tobago,Export,2012,Military Rifles; Machineguns; & other (930190),72,34976,Yes
Trinidad and Tobago,Export,2012,Small Arms Ammunition (930630),,129532,Yes
Trinidad and Tobago,Export,2012,Parts & accessories of Military Weapons (930591),,414000,No
Trinidad and Tobago,Export,2012,Parts & accessories of revolvers or pistols (930510),,27375,Yes
Trinidad and Tobago,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,242790,No
Trinidad and Tobago,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,56733,No
Trinidad and Tobago,Export,2012,Shotgun Cartridges (930621),,5761,Yes
Tunisia,Export,2012,Military Rifles; Machineguns; & other (930190),2,13600,Yes
Tunisia,Export,2012,Parts & accessories of shotguns or rifles (930529),,3174,Yes
Tunisia,Export,2012,Parts & accessories of Military Weapons (930591),,15940,No
Tunisia,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,319503,No
Turkey,Export,2012,Parts & accessories of shotguns or rifles (930529),,121583,Yes
Turkey,Export,2012,Parts & accessories of shotguns or rifles (930529),,38745,Yes
Turkey,Export,2012,Military Rifles; Machineguns; & other (930190),635,514605,Yes
Turkey,Export,2012,Grenade launchers; Flame Throwers & other (930120),1,51300,No
Turkey,Export,2012,Sporting & Hunting Shotguns (930320),144,49386,Yes
Turkey,Export,2012,Sporting & Hunting Shotguns (930320),133,45305,Yes
Turkey,Export,2012,Pistols & Revolvers (930200),390,272082,Yes
Turkey,Export,2012,Pistols & Revolvers (930200),75,29850,Yes
Turkey,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,83365217,No
Turkey,Export,2012,Bombs; Grenades; Ammunition; Mines; & Others (930690),,5136,No
Turkey,Export,2012,Small Arms Ammunition (930630),,440767,Yes
Turkey,Export,2012,Air gun pellets; lead shot; parts of shotgun cartridges (930629),,20000,Yes
Turkey,Export,2012,Parts & accessories of Military Weapons (930591),,245186,No
Turkey,Export,2012,Parts & accessories for Small Arms & Light Weapons (930599),,205034,No
Turkey,Export,2012,Parts & accessories of revolvers or pistols (930510),,233860,Yes
Turkey,Export,2012,Sporting & Hunting Rifles (930330),192,34303,Yes
